impression_id,anonymous_id,item_id,position,retrieval_score,rank_score,final_score,served_at,label,is_warm_user,user_click_count,item_age_hours
8aa55411-e51f-4af1-b30e-d602bac719e0,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N9305,10,0.0,0.1,0.09933333,2026-01-28 18:57:43.280773+00:00,0,0,0,0.42660674
3ba82d63-5d29-4b27-a352-e00fc357d716,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N19701,1,0.0,1.0,1.0,2026-01-28 18:57:44.722004+00:00,0,0,0,0.4270071
3ba82d63-5d29-4b27-a352-e00fc357d716,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N59938,2,0.0,0.5,0.5,2026-01-28 18:57:44.722004+00:00,0,0,0,0.4270071
3ba82d63-5d29-4b27-a352-e00fc357d716,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N62785,3,0.0,0.33333334,0.33333334,2026-01-28 18:57:44.722004+00:00,0,0,0,0.4270071
3ba82d63-5d29-4b27-a352-e00fc357d716,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N22344,4,0.0,0.25,0.25,2026-01-28 18:57:44.722004+00:00,0,0,0,0.4270071
3ba82d63-5d29-4b27-a352-e00fc357d716,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N17945,5,0.0,0.2,0.2,2026-01-28 18:57:44.722004+00:00,0,0,0,0.4270071
3ba82d63-5d29-4b27-a352-e00fc357d716,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N47355,6,0.0,0.16666667,0.16666667,2026-01-28 18:57:44.722004+00:00,0,0,0,0.4270071
3ba82d63-5d29-4b27-a352-e00fc357d716,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N19207,7,0.0,0.14285715,0.14285715,2026-01-28 18:57:44.722004+00:00,0,0,0,0.4270071
3ba82d63-5d29-4b27-a352-e00fc357d716,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N31139,8,0.0,0.125,0.125,2026-01-28 18:57:44.722004+00:00,0,0,0,0.4270071
3ba82d63-5d29-4b27-a352-e00fc357d716,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N19964,9,0.0,0.11111111,0.11111111,2026-01-28 18:57:44.722004+00:00,0,0,0,0.4270071
3ba82d63-5d29-4b27-a352-e00fc357d716,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N22745,10,0.0,0.1,0.09954546,2026-01-28 18:57:44.722004+00:00,0,0,0,0.4270071
8d1ae41a-258e-440a-9ca9-881b610d2533,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N23292,1,0.0,1.0,1.0,2026-01-28 18:57:46.559822+00:00,0,0,0,0.4275176
8d1ae41a-258e-440a-9ca9-881b610d2533,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N54377,2,0.0,0.5,0.5,2026-01-28 18:57:46.559822+00:00,0,0,0,0.4275176
8d1ae41a-258e-440a-9ca9-881b610d2533,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N47376,3,0.0,0.33333334,0.33333334,2026-01-28 18:57:46.559822+00:00,0,0,0,0.4275176
8d1ae41a-258e-440a-9ca9-881b610d2533,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N29902,4,0.0,0.25,0.25,2026-01-28 18:57:46.559822+00:00,0,0,0,0.4275176
8d1ae41a-258e-440a-9ca9-881b610d2533,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N49095,5,0.0,0.2,0.19733334,2026-01-28 18:57:46.559822+00:00,0,0,0,0.4275176
8d1ae41a-258e-440a-9ca9-881b610d2533,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N22870,6,0.0,0.16666667,0.16666667,2026-01-28 18:57:46.559822+00:00,0,0,0,0.4275176
8d1ae41a-258e-440a-9ca9-881b610d2533,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N2576,7,0.0,0.14285715,0.14285715,2026-01-28 18:57:46.559822+00:00,0,0,0,0.4275176
8d1ae41a-258e-440a-9ca9-881b610d2533,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N19132,8,0.0,0.125,0.125,2026-01-28 18:57:46.559822+00:00,0,0,0,0.4275176
8d1ae41a-258e-440a-9ca9-881b610d2533,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N5642,9,0.0,0.11111111,0.11037037,2026-01-28 18:57:46.559822+00:00,0,0,0,0.4275176
8d1ae41a-258e-440a-9ca9-881b610d2533,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N49036,10,0.0,0.1,0.09909091,2026-01-28 18:57:46.559822+00:00,0,0,0,0.4275176
0a723dd0-7979-48fc-bfd7-f40b150c4476,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N18516,1,0.0,1.0,1.0,2026-01-28 18:57:47.311410+00:00,0,0,0,0.4277264
0a723dd0-7979-48fc-bfd7-f40b150c4476,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N49957,2,0.0,0.5,0.5,2026-01-28 18:57:47.311410+00:00,0,0,0,0.4277264
0a723dd0-7979-48fc-bfd7-f40b150c4476,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N47524,3,0.0,0.33333334,0.33333334,2026-01-28 18:57:47.311410+00:00,0,0,0,0.4277264
0a723dd0-7979-48fc-bfd7-f40b150c4476,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N21772,4,0.0,0.25,0.25,2026-01-28 18:57:47.311410+00:00,0,0,0,0.4277264
0a723dd0-7979-48fc-bfd7-f40b150c4476,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N47576,5,0.0,0.2,0.198,2026-01-28 18:57:47.311410+00:00,0,0,0,0.4277264
0a723dd0-7979-48fc-bfd7-f40b150c4476,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N51019,6,0.0,0.16666667,0.16666667,2026-01-28 18:57:47.311410+00:00,0,0,0,0.4277264
0a723dd0-7979-48fc-bfd7-f40b150c4476,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N7917,7,0.0,0.14285715,0.14285715,2026-01-28 18:57:47.311410+00:00,0,0,0,0.4277264
0a723dd0-7979-48fc-bfd7-f40b150c4476,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N42111,8,0.0,0.125,0.124107145,2026-01-28 18:57:47.311410+00:00,0,0,0,0.4277264
0a723dd0-7979-48fc-bfd7-f40b150c4476,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N16592,9,0.0,0.11111111,0.11111111,2026-01-28 18:57:47.311410+00:00,0,0,0,0.4277264
0a723dd0-7979-48fc-bfd7-f40b150c4476,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N60484,10,0.0,0.1,0.09933333,2026-01-28 18:57:47.311410+00:00,0,0,0,0.4277264
1c4ed06c-34ae-4adc-932a-f992ac922632,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N36790,1,0.0,1.0,1.0,2026-01-28 18:57:48.128570+00:00,0,0,0,0.42795336
1c4ed06c-34ae-4adc-932a-f992ac922632,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N35673,2,0.0,0.5,0.5,2026-01-28 18:57:48.128570+00:00,0,0,0,0.42795336
1c4ed06c-34ae-4adc-932a-f992ac922632,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N64836,3,0.0,0.33333334,0.33333334,2026-01-28 18:57:48.128570+00:00,0,0,0,0.42795336
1c4ed06c-34ae-4adc-932a-f992ac922632,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N57489,4,0.0,0.25,0.25,2026-01-28 18:57:48.128570+00:00,0,0,0,0.42795336
1c4ed06c-34ae-4adc-932a-f992ac922632,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N29099,5,0.0,0.2,0.2,2026-01-28 18:57:48.128570+00:00,0,0,0,0.42795336
1c4ed06c-34ae-4adc-932a-f992ac922632,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N37428,6,0.0,0.16666667,0.16666667,2026-01-28 18:57:48.128570+00:00,0,0,0,0.42795336
1c4ed06c-34ae-4adc-932a-f992ac922632,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N3059,7,0.0,0.14285715,0.14285715,2026-01-28 18:57:48.128570+00:00,0,0,0,0.42795336
1c4ed06c-34ae-4adc-932a-f992ac922632,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N48575,8,0.0,0.125,0.125,2026-01-28 18:57:48.128570+00:00,0,0,0,0.42795336
1c4ed06c-34ae-4adc-932a-f992ac922632,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N44762,9,0.0,0.11111111,0.11111111,2026-01-28 18:57:48.128570+00:00,0,0,0,0.42795336
1c4ed06c-34ae-4adc-932a-f992ac922632,0a3a442a-eba4-4ee5-af86-966d0e2bb8d1,N60592,10,0.0,0.1,0.1,2026-01-28 18:57:48.128570+00:00,0,0,0,0.42795336
1abe4c90-d25f-49ac-8b20-e6c8731dabb9,922de545-72ea-4f12-97c2-ae7529a4a2be,N36197,1,0.0,1.0,1.0,2026-01-28 19:01:20.771586+00:00,0,1,2,0.48702088
1abe4c90-d25f-49ac-8b20-e6c8731dabb9,922de545-72ea-4f12-97c2-ae7529a4a2be,N37048,2,0.0,0.5,0.5,2026-01-28 19:01:20.771586+00:00,0,1,2,0.48702088
1abe4c90-d25f-49ac-8b20-e6c8731dabb9,922de545-72ea-4f12-97c2-ae7529a4a2be,N12662,3,0.0,0.33333334,0.33333334,2026-01-28 19:01:20.771586+00:00,1,1,2,0.48702088
1abe4c90-d25f-49ac-8b20-e6c8731dabb9,922de545-72ea-4f12-97c2-ae7529a4a2be,N36544,4,0.0,0.25,0.24903846,2026-01-28 19:01:20.771586+00:00,0,1,2,0.48702088
1abe4c90-d25f-49ac-8b20-e6c8731dabb9,922de545-72ea-4f12-97c2-ae7529a4a2be,N10170,5,0.0,0.2,0.2,2026-01-28 19:01:20.771586+00:00,0,1,2,0.48702088
1abe4c90-d25f-49ac-8b20-e6c8731dabb9,922de545-72ea-4f12-97c2-ae7529a4a2be,N16927,6,0.0,0.16666667,0.16666667,2026-01-28 19:01:20.771586+00:00,1,1,2,0.48702088
1abe4c90-d25f-49ac-8b20-e6c8731dabb9,922de545-72ea-4f12-97c2-ae7529a4a2be,N37091,7,0.0,0.14285715,0.14285715,2026-01-28 19:01:20.771586+00:00,0,1,2,0.48702088
1abe4c90-d25f-49ac-8b20-e6c8731dabb9,922de545-72ea-4f12-97c2-ae7529a4a2be,N17227,8,0.0,0.125,0.125,2026-01-28 19:01:20.771586+00:00,0,1,2,0.48702088
1abe4c90-d25f-49ac-8b20-e6c8731dabb9,922de545-72ea-4f12-97c2-ae7529a4a2be,N63741,9,0.0,0.11111111,0.11058201,2026-01-28 19:01:20.771586+00:00,0,1,2,0.48702088
1abe4c90-d25f-49ac-8b20-e6c8731dabb9,922de545-72ea-4f12-97c2-ae7529a4a2be,N54541,10,0.0,0.1,0.1,2026-01-28 19:01:20.771586+00:00,0,1,2,0.48702088
987691a4-e31d-462b-83cc-794039ffb06b,8a74c7f5-01f3-458d-ab11-67e3a5319c52,N45410,1,0.0,1.0,1.0,2026-01-28 19:07:55.656672+00:00,0,1,2,0.59671116
987691a4-e31d-462b-83cc-794039ffb06b,8a74c7f5-01f3-458d-ab11-67e3a5319c52,N26154,2,0.0,0.5,0.5,2026-01-28 19:07:55.656672+00:00,0,1,2,0.59671116
987691a4-e31d-462b-83cc-794039ffb06b,8a74c7f5-01f3-458d-ab11-67e3a5319c52,N58263,3,0.0,0.33333334,0.33333334,2026-01-28 19:07:55.656672+00:00,0,1,2,0.59671116
987691a4-e31d-462b-83cc-794039ffb06b,8a74c7f5-01f3-458d-ab11-67e3a5319c52,N14696,4,0.0,0.25,0.25,2026-01-28 19:07:55.656672+00:00,1,1,2,0.59671116
987691a4-e31d-462b-83cc-794039ffb06b,8a74c7f5-01f3-458d-ab11-67e3a5319c52,N37911,5,0.0,0.2,0.2,2026-01-28 19:07:55.656672+00:00,0,1,2,0.59671116
987691a4-e31d-462b-83cc-794039ffb06b,8a74c7f5-01f3-458d-ab11-67e3a5319c52,N31764,6,0.0,0.16666667,0.16666667,2026-01-28 19:07:55.656672+00:00,0,1,2,0.59671116
987691a4-e31d-462b-83cc-794039ffb06b,8a74c7f5-01f3-458d-ab11-67e3a5319c52,N962,7,0.0,0.14285715,0.14285715,2026-01-28 19:07:55.656672+00:00,1,1,2,0.59671116
987691a4-e31d-462b-83cc-794039ffb06b,8a74c7f5-01f3-458d-ab11-67e3a5319c52,N3538,8,0.0,0.125,0.12386364,2026-01-28 19:07:55.656672+00:00,0,1,2,0.59671116
987691a4-e31d-462b-83cc-794039ffb06b,8a74c7f5-01f3-458d-ab11-67e3a5319c52,N52968,9,0.0,0.11111111,0.11111111,2026-01-28 19:07:55.656672+00:00,0,1,2,0.59671116
987691a4-e31d-462b-83cc-794039ffb06b,8a74c7f5-01f3-458d-ab11-67e3a5319c52,N51469,10,0.0,0.1,0.09941176,2026-01-28 19:07:55.656672+00:00,0,1,2,0.59671116
8e6f32f1-3418-414f-8e96-ff55cfdee929,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N53938,1,0.0,1.0,1.0,2026-01-28 19:16:45.151830+00:00,0,1,10,0.74379313
8e6f32f1-3418-414f-8e96-ff55cfdee929,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N54241,2,0.0,0.5,0.5,2026-01-28 19:16:45.151830+00:00,1,1,10,0.74379313
8e6f32f1-3418-414f-8e96-ff55cfdee929,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N52648,3,0.0,0.33333334,0.33095238,2026-01-28 19:16:45.151830+00:00,0,1,10,0.74379313
8e6f32f1-3418-414f-8e96-ff55cfdee929,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N40419,4,0.0,0.25,0.25,2026-01-28 19:16:45.151830+00:00,1,1,10,0.74379313
8e6f32f1-3418-414f-8e96-ff55cfdee929,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N50550,5,0.0,0.2,0.2,2026-01-28 19:16:45.151830+00:00,1,1,10,0.74379313
8e6f32f1-3418-414f-8e96-ff55cfdee929,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N60253,6,0.0,0.16666667,0.16666667,2026-01-28 19:16:45.151830+00:00,0,1,10,0.74379313
8e6f32f1-3418-414f-8e96-ff55cfdee929,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N21050,7,0.0,0.14285715,0.14210527,2026-01-28 19:16:45.151830+00:00,1,1,10,0.74379313
8e6f32f1-3418-414f-8e96-ff55cfdee929,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N62590,8,0.0,0.125,0.123958334,2026-01-28 19:16:45.151830+00:00,1,1,10,0.74379313
8e6f32f1-3418-414f-8e96-ff55cfdee929,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N41059,9,0.0,0.11111111,0.11111111,2026-01-28 19:16:45.151830+00:00,1,1,10,0.74379313
8e6f32f1-3418-414f-8e96-ff55cfdee929,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N40459,10,0.0,0.1,0.099285714,2026-01-28 19:16:45.151830+00:00,1,1,10,0.74379313
8b0235f8-1ba8-4255-bdcb-07a96b7a8648,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N63834,1,0.0,1.0,1.0,2026-01-28 19:16:47.201650+00:00,0,1,10,0.74436253
8b0235f8-1ba8-4255-bdcb-07a96b7a8648,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N35964,2,0.0,0.5,0.5,2026-01-28 19:16:47.201650+00:00,0,1,10,0.74436253
8b0235f8-1ba8-4255-bdcb-07a96b7a8648,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N23588,3,0.0,0.33333334,0.33333334,2026-01-28 19:16:47.201650+00:00,0,1,10,0.74436253
8b0235f8-1ba8-4255-bdcb-07a96b7a8648,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N2269,4,0.0,0.25,0.25,2026-01-28 19:16:47.201650+00:00,0,1,10,0.74436253
8b0235f8-1ba8-4255-bdcb-07a96b7a8648,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N22697,5,0.0,0.2,0.2,2026-01-28 19:16:47.201650+00:00,1,1,10,0.74436253
8b0235f8-1ba8-4255-bdcb-07a96b7a8648,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N11961,6,0.0,0.16666667,0.16666667,2026-01-28 19:16:47.201650+00:00,1,1,10,0.74436253
8b0235f8-1ba8-4255-bdcb-07a96b7a8648,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N63654,7,0.0,0.14285715,0.14217687,2026-01-28 19:16:47.201650+00:00,1,1,10,0.74436253
8b0235f8-1ba8-4255-bdcb-07a96b7a8648,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N32246,8,0.0,0.125,0.125,2026-01-28 19:16:47.201650+00:00,0,1,10,0.74436253
8b0235f8-1ba8-4255-bdcb-07a96b7a8648,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N17059,9,0.0,0.11111111,0.11111111,2026-01-28 19:16:47.201650+00:00,0,1,10,0.74436253
8b0235f8-1ba8-4255-bdcb-07a96b7a8648,9e4a9551-51bb-4f4f-a573-d4bfd0fb2610,N31427,10,0.0,0.1,0.0995,2026-01-28 19:16:47.201650+00:00,0,1,10,0.74436253
bce689be-de32-4062-8f5a-4c2abd56b9cc,46e273c5-88ea-4c03-9e0b-b50157b31947,N40393,1,0.0,1.0,1.0,2026-01-28 19:33:36.128324+00:00,0,1,3,1.0246199
bce689be-de32-4062-8f5a-4c2abd56b9cc,46e273c5-88ea-4c03-9e0b-b50157b31947,N55167,2,0.0,0.5,0.5,2026-01-28 19:33:36.128324+00:00,0,1,3,1.0246199
bce689be-de32-4062-8f5a-4c2abd56b9cc,46e273c5-88ea-4c03-9e0b-b50157b31947,N5566,3,0.0,0.33333334,0.33333334,2026-01-28 19:33:36.128324+00:00,0,1,3,1.0246199
bce689be-de32-4062-8f5a-4c2abd56b9cc,46e273c5-88ea-4c03-9e0b-b50157b31947,N35488,4,0.0,0.25,0.25,2026-01-28 19:33:36.128324+00:00,0,1,3,1.0246199
bce689be-de32-4062-8f5a-4c2abd56b9cc,46e273c5-88ea-4c03-9e0b-b50157b31947,N45778,5,0.0,0.2,0.198,2026-01-28 19:33:36.128324+00:00,0,1,3,1.0246199
bce689be-de32-4062-8f5a-4c2abd56b9cc,46e273c5-88ea-4c03-9e0b-b50157b31947,N26862,6,0.0,0.16666667,0.16666667,2026-01-28 19:33:36.128324+00:00,0,1,3,1.0246199
bce689be-de32-4062-8f5a-4c2abd56b9cc,46e273c5-88ea-4c03-9e0b-b50157b31947,N54685,7,0.0,0.14285715,0.14285715,2026-01-28 19:33:36.128324+00:00,0,1,3,1.0246199
bce689be-de32-4062-8f5a-4c2abd56b9cc,46e273c5-88ea-4c03-9e0b-b50157b31947,N50382,8,0.0,0.125,0.125,2026-01-28 19:33:36.128324+00:00,0,1,3,1.0246199
bce689be-de32-4062-8f5a-4c2abd56b9cc,46e273c5-88ea-4c03-9e0b-b50157b31947,N3609,9,0.0,0.11111111,0.11111111,2026-01-28 19:33:36.128324+00:00,0,1,3,1.0246199
bce689be-de32-4062-8f5a-4c2abd56b9cc,46e273c5-88ea-4c03-9e0b-b50157b31947,N26033,10,0.0,0.1,0.1,2026-01-28 19:33:36.128324+00:00,0,1,3,1.0246199
acc79be9-efb5-4e01-ab87-aa63a86caea7,46e273c5-88ea-4c03-9e0b-b50157b31947,N38522,1,0.0,1.0,1.0,2026-01-28 19:33:36.164546+00:00,0,1,3,1.0246301
acc79be9-efb5-4e01-ab87-aa63a86caea7,46e273c5-88ea-4c03-9e0b-b50157b31947,N62800,2,0.0,0.5,0.5,2026-01-28 19:33:36.164546+00:00,0,1,3,1.0246301
acc79be9-efb5-4e01-ab87-aa63a86caea7,46e273c5-88ea-4c03-9e0b-b50157b31947,N47001,3,0.0,0.33333334,0.33333334,2026-01-28 19:33:36.164546+00:00,0,1,3,1.0246301
acc79be9-efb5-4e01-ab87-aa63a86caea7,46e273c5-88ea-4c03-9e0b-b50157b31947,N60519,4,0.0,0.25,0.2484375,2026-01-28 19:33:36.164546+00:00,0,1,3,1.0246301
acc79be9-efb5-4e01-ab87-aa63a86caea7,46e273c5-88ea-4c03-9e0b-b50157b31947,N50974,5,0.0,0.2,0.2,2026-01-28 19:33:36.164546+00:00,0,1,3,1.0246301
acc79be9-efb5-4e01-ab87-aa63a86caea7,46e273c5-88ea-4c03-9e0b-b50157b31947,N14383,6,0.0,0.16666667,0.15,2026-01-28 19:33:36.164546+00:00,0,1,3,1.0246301
acc79be9-efb5-4e01-ab87-aa63a86caea7,46e273c5-88ea-4c03-9e0b-b50157b31947,N63350,7,0.0,0.14285715,0.14285715,2026-01-28 19:33:36.164546+00:00,0,1,3,1.0246301
acc79be9-efb5-4e01-ab87-aa63a86caea7,46e273c5-88ea-4c03-9e0b-b50157b31947,N52326,8,0.0,0.125,0.1242647,2026-01-28 19:33:36.164546+00:00,0,1,3,1.0246301
acc79be9-efb5-4e01-ab87-aa63a86caea7,46e273c5-88ea-4c03-9e0b-b50157b31947,N3708,9,0.0,0.11111111,0.11111111,2026-01-28 19:33:36.164546+00:00,0,1,3,1.0246301
acc79be9-efb5-4e01-ab87-aa63a86caea7,46e273c5-88ea-4c03-9e0b-b50157b31947,N55657,10,0.0,0.1,0.1,2026-01-28 19:33:36.164546+00:00,0,1,3,1.0246301
7584b8e7-3066-4504-8f95-6b20ef8c2d65,46e273c5-88ea-4c03-9e0b-b50157b31947,N39707,1,0.0,1.0,1.0,2026-01-28 19:33:39.086012+00:00,0,1,3,1.0254415
7584b8e7-3066-4504-8f95-6b20ef8c2d65,46e273c5-88ea-4c03-9e0b-b50157b31947,N58468,2,0.0,0.5,0.5,2026-01-28 19:33:39.086012+00:00,1,1,3,1.0254415
7584b8e7-3066-4504-8f95-6b20ef8c2d65,46e273c5-88ea-4c03-9e0b-b50157b31947,N56397,3,0.0,0.33333334,0.33333334,2026-01-28 19:33:39.086012+00:00,0,1,3,1.0254415
7584b8e7-3066-4504-8f95-6b20ef8c2d65,46e273c5-88ea-4c03-9e0b-b50157b31947,N22310,4,0.0,0.25,0.25,2026-01-28 19:33:39.086012+00:00,1,1,3,1.0254415
7584b8e7-3066-4504-8f95-6b20ef8c2d65,46e273c5-88ea-4c03-9e0b-b50157b31947,N42788,5,0.0,0.2,0.19888888,2026-01-28 19:33:39.086012+00:00,0,1,3,1.0254415
7584b8e7-3066-4504-8f95-6b20ef8c2d65,46e273c5-88ea-4c03-9e0b-b50157b31947,N48493,6,0.0,0.16666667,0.16666667,2026-01-28 19:33:39.086012+00:00,1,1,3,1.0254415
7584b8e7-3066-4504-8f95-6b20ef8c2d65,46e273c5-88ea-4c03-9e0b-b50157b31947,N45738,7,0.0,0.14285715,0.14285715,2026-01-28 19:33:39.086012+00:00,0,1,3,1.0254415
7584b8e7-3066-4504-8f95-6b20ef8c2d65,46e273c5-88ea-4c03-9e0b-b50157b31947,N29119,8,0.0,0.125,0.1242647,2026-01-28 19:33:39.086012+00:00,0,1,3,1.0254415
7584b8e7-3066-4504-8f95-6b20ef8c2d65,46e273c5-88ea-4c03-9e0b-b50157b31947,N17989,9,0.0,0.11111111,0.11058201,2026-01-28 19:33:39.086012+00:00,0,1,3,1.0254415
7584b8e7-3066-4504-8f95-6b20ef8c2d65,46e273c5-88ea-4c03-9e0b-b50157b31947,N37806,10,0.0,0.1,0.09941176,2026-01-28 19:33:39.086012+00:00,0,1,3,1.0254415
501935b3-8435-47a2-9b1f-1e587824307c,de0367e7-797a-4f6b-bd8c-ff8c10de0da5,N31303,1,0.0,1.0,1.0,2026-01-28 19:36:52.744445+00:00,0,1,4,1.0792356
501935b3-8435-47a2-9b1f-1e587824307c,de0367e7-797a-4f6b-bd8c-ff8c10de0da5,N983,2,0.0,0.5,0.5,2026-01-28 19:36:52.744445+00:00,0,1,4,1.0792356
501935b3-8435-47a2-9b1f-1e587824307c,de0367e7-797a-4f6b-bd8c-ff8c10de0da5,N14305,3,0.0,0.33333334,0.33333334,2026-01-28 19:36:52.744445+00:00,1,1,4,1.0792356
501935b3-8435-47a2-9b1f-1e587824307c,de0367e7-797a-4f6b-bd8c-ff8c10de0da5,N51757,4,0.0,0.25,0.25,2026-01-28 19:36:52.744445+00:00,0,1,4,1.0792356
501935b3-8435-47a2-9b1f-1e587824307c,de0367e7-797a-4f6b-bd8c-ff8c10de0da5,N57114,5,0.0,0.2,0.2,2026-01-28 19:36:52.744445+00:00,1,1,4,1.0792356
501935b3-8435-47a2-9b1f-1e587824307c,de0367e7-797a-4f6b-bd8c-ff8c10de0da5,N38118,6,0.0,0.16666667,0.16666667,2026-01-28 19:36:52.744445+00:00,0,1,4,1.0792356
501935b3-8435-47a2-9b1f-1e587824307c,de0367e7-797a-4f6b-bd8c-ff8c10de0da5,N19211,7,0.0,0.14285715,0.14285715,2026-01-28 19:36:52.744445+00:00,1,1,4,1.0792356
501935b3-8435-47a2-9b1f-1e587824307c,de0367e7-797a-4f6b-bd8c-ff8c10de0da5,N52155,8,0.0,0.125,0.125,2026-01-28 19:36:52.744445+00:00,1,1,4,1.0792356
501935b3-8435-47a2-9b1f-1e587824307c,de0367e7-797a-4f6b-bd8c-ff8c10de0da5,N50843,9,0.0,0.11111111,0.10952381,2026-01-28 19:36:52.744445+00:00,0,1,4,1.0792356
501935b3-8435-47a2-9b1f-1e587824307c,de0367e7-797a-4f6b-bd8c-ff8c10de0da5,N53459,10,0.0,0.1,0.1,2026-01-28 19:36:52.744445+00:00,0,1,4,1.0792356
38f90200-f78e-4112-8718-cebb76e891cc,f43390d4-05e8-4b40-b234-5ada3b3e3751,N54304,1,1.0,1.0,1.0,2026-01-28 19:40:54.286533+00:00,0,1,6,1.1463306
38f90200-f78e-4112-8718-cebb76e891cc,f43390d4-05e8-4b40-b234-5ada3b3e3751,N27453,2,0.6178516,0.5,0.48333332,2026-01-28 19:40:54.286533+00:00,0,1,6,1.1463306
38f90200-f78e-4112-8718-cebb76e891cc,f43390d4-05e8-4b40-b234-5ada3b3e3751,N43095,3,0.5695851,0.33333334,0.33333334,2026-01-28 19:40:54.286533+00:00,0,1,6,1.1463306
38f90200-f78e-4112-8718-cebb76e891cc,f43390d4-05e8-4b40-b234-5ada3b3e3751,N37338,4,0.5543016,0.25,0.24583334,2026-01-28 19:40:54.286533+00:00,1,1,6,1.1463306
38f90200-f78e-4112-8718-cebb76e891cc,f43390d4-05e8-4b40-b234-5ada3b3e3751,N57905,5,0.5227834,0.2,0.19692308,2026-01-28 19:40:54.286533+00:00,0,1,6,1.1463306
38f90200-f78e-4112-8718-cebb76e891cc,f43390d4-05e8-4b40-b234-5ada3b3e3751,N724,6,0.522264,0.16666667,0.16555555,2026-01-28 19:40:54.286533+00:00,0,1,6,1.1463306
38f90200-f78e-4112-8718-cebb76e891cc,f43390d4-05e8-4b40-b234-5ada3b3e3751,N13486,7,0.5142269,0.14285715,0.14126985,2026-01-28 19:40:54.286533+00:00,1,1,6,1.1463306
38f90200-f78e-4112-8718-cebb76e891cc,f43390d4-05e8-4b40-b234-5ada3b3e3751,N47040,8,0.50105095,0.125,0.1225,2026-01-28 19:40:54.286533+00:00,0,1,6,1.1463306
38f90200-f78e-4112-8718-cebb76e891cc,f43390d4-05e8-4b40-b234-5ada3b3e3751,N63489,9,0.4979734,0.11111111,0.10808081,2026-01-28 19:40:54.286533+00:00,1,1,6,1.1463306
